Timestamp,pH_Value,Scrubber_ID,Quality_Flag
2026-05-23,11.7,SCB-501,Good
2026-05-24,11.68,SCB-501,Good
2026-05-25,11.64,SCB-501,Good
2026-05-26,11.62,SCB-501,Good
2026-05-27,11.64,SCB-501,Good
2026-05-28,11.67,SCB-501,Good
2026-05-29,11.61,SCB-501,Good
2026-05-30,11.07,SCB-501,Good
2026-05-31,10.17,SCB-501,Good
2026-06-01,10.54,SCB-501,Good
2026-06-02,10.68,SCB-501,Good
2026-06-03,10.55,SCB-501,Good
2026-06-04,10.3,SCB-501,Good
2026-06-05,10.35,SCB-501,Good
2026-06-06,10.48,SCB-501,Good
2026-06-07,10.68,SCB-501,Good
2026-06-08,10.37,SCB-501,Good
2026-06-09,11.9,SCB-501,Good
2026-06-10,13.89,SCB-501,Good
2026-06-11,13.825,SCB-501,Interpolated
2026-06-12,13.76,SCB-501,Good
2026-06-13,13.72,SCB-501,Good
2026-06-14,13.72,SCB-501,Good
2026-06-15,13.67,SCB-501,Good
2026-06-16,13.6,SCB-501,Good
2026-06-17,13.51,SCB-501,Good
2026-06-18,13.08,SCB-501,Good
2026-06-19,12.77,SCB-501,Good
2026-06-20,12.62,SCB-501,Good
2026-06-21,11.62,SCB-501,Good
2026-06-22,11.32,SCB-501,Good
2026-06-23,11.22,SCB-501,Good
2026-06-24,11.19,SCB-501,Good
2026-06-25,11.11,SCB-501,Good
2026-06-26,11.14,SCB-501,Good
2026-06-27,11.19,SCB-501,Good
2026-06-28,11.09,SCB-501,Good
2026-06-29,11.1,SCB-501,Good
2026-06-30,11.1,SCB-501,Good
2026-01-01,1.41,SCB-502,Good
2026-01-02,1.4,SCB-502,Good
2026-01-03,1.4,SCB-502,Good
2026-01-04,1.41,SCB-502,Good
2026-01-05,1.4,SCB-502,Good
2026-01-06,1.395,SCB-502,Interpolated
2026-01-07,1.39,SCB-502,Interpolated
2026-01-08,1.3849999999999998,SCB-502,Interpolated
2026-01-09,1.38,SCB-502,Good
2026-01-10,1.37,SCB-502,Good
2026-01-11,1.37,SCB-502,Good
2026-01-12,5.77,SCB-502,Good
2026-01-13,13.69,SCB-502,Good
2026-01-14,13.63,SCB-502,Good
2026-01-15,13.7,SCB-502,Good
2026-01-16,13.8,SCB-502,Good
2026-01-17,13.65,SCB-502,Good
2026-01-18,13.73,SCB-502,Good
2026-01-19,13.7,SCB-502,Good
2026-01-20,13.64,SCB-502,Good
2026-01-21,13.77,SCB-502,Good
2026-01-22,13.69,SCB-502,Good
2026-01-23,13.62,SCB-502,Good
2026-01-24,13.7,SCB-502,Good
2026-01-25,13.68,SCB-502,Interpolated
2026-01-26,13.66,SCB-502,Interpolated
2026-01-27,13.639999999999999,SCB-502,Interpolated
2026-01-28,,SCB-502,Offline
2026-01-29,13.6,SCB-502,Good
2026-01-30,13.61,SCB-502,Good
2026-01-31,13.59,SCB-502,Good
2026-02-01,13.58,SCB-502,Good
2026-02-02,13.6,SCB-502,Good
2026-02-03,13.62,SCB-502,Good
2026-02-04,13.65,SCB-502,Good
2026-02-05,13.69,SCB-502,Good
2026-02-06,13.7,SCB-502,Good
2026-02-07,13.67,SCB-502,Good
2026-02-08,13.66,SCB-502,Good
2026-02-09,13.64,SCB-502,Good
2026-02-10,13.59,SCB-502,Good
2026-02-11,13.57,SCB-502,Good
2026-02-12,13.56,SCB-502,Good
2026-02-13,13.56,SCB-502,Good
2026-02-14,13.54,SCB-502,Good
2026-02-15,13.55,SCB-502,Good
2026-02-16,13.57,SCB-502,Good
2026-02-17,13.54,SCB-502,Good
2026-02-18,13.53,SCB-502,Good
2026-02-19,13.53,SCB-502,Good
2026-02-20,13.58,SCB-502,Good
2026-02-21,13.59,SCB-502,Good
2026-02-22,13.66,SCB-502,Good
2026-02-23,13.66,SCB-502,Good
2026-02-24,13.63,SCB-502,Good
2026-02-25,13.59,SCB-502,Good
2026-02-26,13.51,SCB-502,Good
2026-02-27,13.47,SCB-502,Good
2026-02-28,13.47,SCB-502,Good
2026-03-01,13.48,SCB-502,Good
2026-03-02,13.48,SCB-502,Good
2026-03-03,13.52,SCB-502,Good
2026-03-04,13.56,SCB-502,Good
2026-03-05,13.58,SCB-502,Good
2026-03-06,13.56,SCB-502,Good
2026-03-07,13.54,SCB-502,Good
2026-03-08,13.52,SCB-502,Good
2026-03-09,13.5,SCB-502,Good
2026-03-10,13.47,SCB-502,Good
2026-03-11,13.49,SCB-502,Good
2026-03-12,13.57,SCB-502,Good
2026-03-13,13.53,SCB-502,Good
2026-03-14,13.46,SCB-502,Good
2026-03-15,13.4,SCB-502,Good
2026-03-16,13.48,SCB-502,Good
2026-03-17,13.49,SCB-502,Good
2026-03-18,13.44,SCB-502,Good
2026-03-19,13.41,SCB-502,Good
2026-03-20,13.38,SCB-502,Good
2026-03-21,12.35,SCB-502,Good
2026-03-22,9.69,SCB-502,Good
2026-03-23,9.69,SCB-502,Good
2026-03-24,9.69,SCB-502,Good
2026-03-25,9.69,SCB-502,Interpolated
2026-03-26,9.69,SCB-502,Interpolated
2026-03-27,9.69,SCB-502,Interpolated
2026-03-28,9.69,SCB-502,Good
2026-03-29,9.69,SCB-502,Good
2026-03-30,9.69,SCB-502,Good
2026-03-31,9.69,SCB-502,Good
2026-04-01,9.69,SCB-502,Good
2026-04-02,9.69,SCB-502,Good
2026-04-03,9.69,SCB-502,Good
2026-04-04,9.69,SCB-502,Good
2026-04-05,9.69,SCB-502,Good
2026-04-06,9.69,SCB-502,Good
2026-04-07,9.73,SCB-502,Good
2026-04-08,9.69,SCB-502,Good
2026-04-09,9.69,SCB-502,Good
2026-04-10,9.69,SCB-502,Good
2026-04-11,9.69,SCB-502,Good
2026-04-12,9.69,SCB-502,Interpolated
2026-04-13,9.69,SCB-502,Good
2026-04-14,9.69,SCB-502,Good
2026-04-15,9.69,SCB-502,Good
2026-04-16,9.69,SCB-502,Good
2026-04-17,9.69,SCB-502,Good
2026-04-18,9.69,SCB-502,Good
2026-04-19,9.69,SCB-502,Good
2026-04-20,9.69,SCB-502,Good
2026-04-21,9.69,SCB-502,Good
2026-04-22,9.69,SCB-502,Good
2026-04-23,9.69,SCB-502,Good
2026-04-24,9.69,SCB-502,Good
2026-04-25,9.69,SCB-502,Good
2026-04-26,9.69,SCB-502,Good
2026-04-27,9.69,SCB-502,Good
2026-04-28,9.69,SCB-502,Good
2026-04-29,9.69,SCB-502,Good
2026-04-30,9.69,SCB-502,Good
2026-05-01,9.69,SCB-502,Good
2026-05-02,9.69,SCB-502,Good
2026-05-03,9.69,SCB-502,Good
2026-05-04,9.69,SCB-502,Good
2026-05-05,9.69,SCB-502,Good
2026-05-06,9.69,SCB-502,Good
2026-05-07,9.69,SCB-502,Good
2026-05-08,9.69,SCB-502,Good
2026-05-09,9.69,SCB-502,Good
2026-05-10,9.69,SCB-502,Good
2026-05-11,9.69,SCB-502,Good
2026-05-12,9.69,SCB-502,Good
2026-05-13,9.69,SCB-502,Good
2026-05-14,9.69,SCB-502,Good
2026-05-15,9.69,SCB-502,Good
2026-05-16,9.69,SCB-502,Good
2026-05-17,9.69,SCB-502,Good
2026-05-18,9.69,SCB-502,Good
2026-05-19,9.69,SCB-502,Good
2026-05-20,9.69,SCB-502,Good
2026-05-21,9.69,SCB-502,Good
2026-05-22,9.69,SCB-502,Good
2026-05-23,9.69,SCB-502,Good
2026-05-24,9.69,SCB-502,Good
2026-05-25,9.69,SCB-502,Good
2026-05-26,9.69,SCB-502,Good
2026-05-27,9.69,SCB-502,Good
2026-05-28,9.69,SCB-502,Good
2026-05-29,9.69,SCB-502,Good
2026-05-30,9.69,SCB-502,Good
2026-05-31,9.69,SCB-502,Good
2026-06-01,9.69,SCB-502,Good
2026-06-02,9.69,SCB-502,Good
2026-06-03,9.69,SCB-502,Good
2026-06-04,9.69,SCB-502,Good
2026-06-05,9.69,SCB-502,Good
2026-06-06,9.69,SCB-502,Good
2026-06-07,9.69,SCB-502,Good
2026-06-08,9.69,SCB-502,Good
2026-06-09,9.69,SCB-502,Good
2026-06-10,9.69,SCB-502,Good
2026-06-11,9.69,SCB-502,Good
2026-06-12,9.69,SCB-502,Good
2026-06-13,9.69,SCB-502,Good
2026-06-14,9.69,SCB-502,Good
2026-06-15,9.69,SCB-502,Good
2026-06-16,9.69,SCB-502,Good
2026-06-17,9.69,SCB-502,Good
2026-06-18,9.69,SCB-502,Good
2026-06-19,9.69,SCB-502,Good
2026-06-20,9.69,SCB-502,Good
2026-06-21,9.69,SCB-502,Good
2026-06-22,9.69,SCB-502,Good
2026-06-23,9.69,SCB-502,Good
2026-06-24,9.69,SCB-502,Good
2026-06-25,9.69,SCB-502,Good
2026-06-26,9.69,SCB-502,Good
2026-06-27,9.69,SCB-502,Good
2026-06-28,9.69,SCB-502,Good
2026-06-29,9.69,SCB-502,Good
2026-06-30,9.69,SCB-502,Good
2026-01-01,,SCB-601,Offline
2026-01-02,,SCB-601,Offline
2026-01-03,,SCB-601,Offline
2026-01-04,,SCB-601,Offline
2026-01-05,,SCB-601,Offline
2026-01-06,,SCB-601,Offline
2026-01-07,,SCB-601,Offline
2026-01-08,,SCB-601,Offline
2026-01-09,,SCB-601,Offline
2026-01-10,,SCB-601,Offline
2026-01-11,,SCB-601,Offline
2026-01-12,,SCB-601,Offline
2026-01-13,,SCB-601,Offline
2026-01-14,,SCB-601,Offline
2026-01-15,,SCB-601,Offline
2026-01-16,,SCB-601,Offline
2026-01-17,,SCB-601,Offline
2026-01-18,,SCB-601,Offline
2026-01-19,,SCB-601,Offline
2026-01-20,,SCB-601,Offline
2026-01-21,,SCB-601,Offline
2026-01-22,,SCB-601,Offline
2026-01-23,,SCB-601,Offline
2026-01-24,,SCB-601,Offline
2026-01-25,,SCB-601,Offline
2026-01-26,,SCB-601,Offline
2026-01-27,,SCB-601,Offline
2026-01-28,,SCB-601,Offline
2026-01-29,,SCB-601,Offline
2026-01-30,,SCB-601,Offline
2026-01-31,,SCB-601,Offline
2026-02-01,,SCB-601,Offline
2026-02-02,,SCB-601,Offline
2026-02-03,,SCB-601,Offline
2026-02-04,,SCB-601,Offline
2026-02-05,,SCB-601,Offline
2026-02-06,,SCB-601,Offline
2026-02-07,,SCB-601,Offline
2026-02-08,,SCB-601,Offline
2026-02-09,,SCB-601,Offline
2026-02-10,,SCB-601,Offline
2026-02-11,,SCB-601,Offline
2026-02-12,,SCB-601,Offline
2026-02-13,,SCB-601,Offline
2026-02-14,,SCB-601,Offline
2026-02-15,,SCB-601,Offline
2026-02-16,,SCB-601,Offline
2026-02-17,,SCB-601,Offline
2026-02-18,,SCB-601,Offline
2026-02-19,,SCB-601,Offline
2026-02-20,,SCB-601,Offline
2026-02-21,,SCB-601,Offline
2026-02-22,,SCB-601,Offline
2026-02-23,,SCB-601,Offline
2026-02-24,,SCB-601,Offline
2026-02-25,,SCB-601,Offline
2026-02-26,13.97,SCB-601,Good
2026-02-27,13.9,SCB-601,Good
2026-02-28,14.0,SCB-601,Good
2026-03-01,13.986666666666666,SCB-601,Interpolated
2026-03-02,13.973333333333334,SCB-601,Interpolated
2026-03-03,13.96,SCB-601,Good
2026-03-04,13.65,SCB-601,Interpolated
2026-03-05,13.34,SCB-601,Interpolated
2026-03-06,13.030000000000001,SCB-601,Interpolated
2026-03-07,,SCB-601,Offline
2026-03-08,,SCB-601,Offline
2026-03-09,12.1,SCB-601,Good
2026-03-10,8.25,SCB-601,Good
2026-03-11,8.25,SCB-601,Good
2026-03-12,8.25,SCB-601,Good
2026-03-13,8.24,SCB-601,Good
2026-03-14,8.25,SCB-601,Good
2026-03-15,8.24,SCB-601,Good
2026-03-16,8.24,SCB-601,Good
2026-03-17,8.24,SCB-601,Good
2026-03-18,8.24,SCB-601,Good
2026-03-19,8.24,SCB-601,Good
2026-03-20,8.24,SCB-601,Good
2026-03-21,8.24,SCB-601,Good
2026-03-22,8.24,SCB-601,Good
2026-03-23,8.24,SCB-601,Good
2026-03-24,8.25,SCB-601,Good
2026-03-25,8.25,SCB-601,Interpolated
2026-03-26,8.25,SCB-601,Interpolated
2026-03-27,8.25,SCB-601,Interpolated
2026-03-28,8.25,SCB-601,Good
2026-03-29,8.26,SCB-601,Good
2026-03-30,8.25,SCB-601,Good
2026-03-31,8.25,SCB-601,Good
2026-04-01,7.7,SCB-601,Good
2026-04-02,7.73,SCB-601,Good
2026-04-03,8.29,SCB-601,Good
2026-04-04,8.28,SCB-601,Good
2026-04-05,8.27,SCB-601,Good
2026-04-06,8.25,SCB-601,Good
2026-04-07,8.24,SCB-601,Good
2026-04-08,8.25,SCB-601,Good
2026-04-09,8.24,SCB-601,Good
2026-04-10,8.22,SCB-601,Good
2026-04-11,8.23,SCB-601,Good
2026-04-12,8.225000000000001,SCB-601,Interpolated
2026-04-13,8.22,SCB-601,Good
2026-04-14,8.14,SCB-601,Good
2026-04-15,8.22,SCB-601,Good
2026-04-16,8.22,SCB-601,Good
2026-04-17,8.22,SCB-601,Good
2026-04-18,8.21,SCB-601,Good
2026-04-19,8.21,SCB-601,Good
2026-04-20,8.21,SCB-601,Good
2026-04-21,8.19,SCB-601,Good
2026-04-22,8.21,SCB-601,Good
2026-04-23,8.19,SCB-601,Good
2026-04-24,8.21,SCB-601,Good
2026-04-25,8.21,SCB-601,Good
2026-04-26,8.21,SCB-601,Good
2026-04-27,8.21,SCB-601,Good
2026-04-28,8.21,SCB-601,Good
2026-04-29,8.21,SCB-601,Good
2026-04-30,8.21,SCB-601,Good
2026-05-01,8.21,SCB-601,Good
2026-05-02,8.21,SCB-601,Good
2026-05-03,8.22,SCB-601,Good
2026-05-04,8.17,SCB-601,Good
2026-05-05,8.22,SCB-601,Good
2026-05-06,8.22,SCB-601,Good
2026-05-07,8.23,SCB-601,Good
2026-05-08,8.23,SCB-601,Good
2026-05-09,8.24,SCB-601,Good
2026-05-10,8.24,SCB-601,Good
2026-05-11,8.23,SCB-601,Good
2026-05-12,8.25,SCB-601,Good
2026-05-13,8.25,SCB-601,Good
2026-05-14,8.25,SCB-601,Good
2026-05-15,8.26,SCB-601,Good
2026-05-16,8.26,SCB-601,Good
2026-05-17,8.26,SCB-601,Good
2026-05-18,8.27,SCB-601,Good
2026-05-19,8.27,SCB-601,Good
2026-05-20,8.27,SCB-601,Good
2026-05-21,8.27,SCB-601,Good
2026-05-22,8.27,SCB-601,Good
2026-05-23,8.28,SCB-601,Good
2026-05-24,8.28,SCB-601,Good
2026-05-25,8.28,SCB-601,Good
2026-05-26,8.28,SCB-601,Good
2026-05-27,8.28,SCB-601,Good
2026-05-28,8.29,SCB-601,Good
2026-05-29,8.28,SCB-601,Good
2026-05-30,8.27,SCB-601,Good
2026-05-31,8.28,SCB-601,Good
2026-06-01,8.28,SCB-601,Good
2026-06-02,8.27,SCB-601,Good
2026-06-03,8.25,SCB-601,Good
2026-06-04,8.26,SCB-601,Good
2026-06-05,8.26,SCB-601,Good
2026-06-06,8.26,SCB-601,Good
2026-06-07,8.26,SCB-601,Good
2026-06-08,8.25,SCB-601,Good
2026-06-09,8.25,SCB-601,Good
2026-06-10,8.23,SCB-601,Good
2026-06-11,8.27,SCB-601,Good
2026-06-12,8.28,SCB-601,Good
2026-06-13,8.29,SCB-601,Good
2026-06-14,8.28,SCB-601,Good
2026-06-15,8.29,SCB-601,Good
2026-06-16,8.29,SCB-601,Good
2026-06-17,8.3,SCB-601,Good
2026-06-18,8.3,SCB-601,Good
2026-06-19,7.92,SCB-601,Good
2026-06-20,8.32,SCB-601,Good
2026-06-21,8.31,SCB-601,Good
2026-06-22,8.3,SCB-601,Good
2026-06-23,8.3,SCB-601,Good
2026-06-24,8.3,SCB-601,Good
2026-06-25,8.3,SCB-601,Good
2026-06-26,8.28,SCB-601,Good
2026-06-27,8.3,SCB-601,Good
2026-06-28,8.29,SCB-601,Good
2026-06-29,8.3,SCB-601,Good
2026-06-30,8.3,SCB-601,Good
2026-01-01,,SCB-604,Offline
2026-01-02,,SCB-604,Offline
2026-01-03,,SCB-604,Offline
2026-01-04,,SCB-604,Offline
2026-01-05,,SCB-604,Offline
2026-01-06,,SCB-604,Offline
2026-01-07,,SCB-604,Offline
2026-01-08,,SCB-604,Offline
2026-01-09,,SCB-604,Offline
2026-01-10,,SCB-604,Offline
2026-01-11,,SCB-604,Offline
2026-01-12,,SCB-604,Offline
2026-01-13,,SCB-604,Offline
2026-01-14,,SCB-604,Offline
2026-01-15,,SCB-604,Offline
2026-01-16,,SCB-604,Offline
2026-01-17,,SCB-604,Offline
2026-01-18,,SCB-604,Offline
2026-01-19,,SCB-604,Offline
2026-01-20,10.94,SCB-604,Good
2026-01-21,11.16,SCB-604,Good
2026-01-22,10.93,SCB-604,Good
2026-01-23,11.17,SCB-604,Good
2026-01-24,11.25,SCB-604,Good
2026-01-25,11.236,SCB-604,Interpolated
2026-01-26,11.222,SCB-604,Interpolated
2026-01-27,11.208,SCB-604,Interpolated
2026-01-28,,SCB-604,Offline
2026-01-29,11.18,SCB-604,Good
2026-01-30,11.05,SCB-604,Good
2026-01-31,11.02,SCB-604,Good
2026-02-01,10.95,SCB-604,Good
2026-02-02,11.16,SCB-604,Good
2026-02-03,10.97,SCB-604,Good
2026-02-04,11.2,SCB-604,Good
2026-02-05,11.03,SCB-604,Good
2026-02-06,11.1,SCB-604,Good
2026-02-07,11.15,SCB-604,Good
2026-02-08,11.17,SCB-604,Good
2026-02-09,11.14,SCB-604,Good
2026-02-10,11.04,SCB-604,Good
2026-02-11,11.09,SCB-604,Good
2026-02-12,10.94,SCB-604,Good
2026-02-13,11.29,SCB-604,Good
2026-02-14,11.11,SCB-604,Good
2026-02-15,11.12,SCB-604,Good
2026-02-16,11.24,SCB-604,Good
2026-02-17,11.13,SCB-604,Good
2026-02-18,11.15,SCB-604,Good
2026-02-19,11.1,SCB-604,Good
2026-02-20,9.68,SCB-604,Good
2026-02-21,7.21,SCB-604,Good
2026-02-22,7.21,SCB-604,Good
2026-02-23,7.21,SCB-604,Good
2026-02-24,7.21,SCB-604,Good
2026-02-25,7.21,SCB-604,Good
2026-02-26,7.21,SCB-604,Good
2026-02-27,7.21,SCB-604,Good
2026-02-28,7.21,SCB-604,Good
2026-03-01,7.21,SCB-604,Good
2026-03-02,7.21,SCB-604,Good
2026-03-03,7.21,SCB-604,Good
2026-03-04,7.21,SCB-604,Good
2026-03-05,7.21,SCB-604,Good
2026-03-06,7.21,SCB-604,Good
2026-03-07,7.21,SCB-604,Good
2026-03-08,7.21,SCB-604,Good
2026-03-09,7.21,SCB-604,Good
2026-03-10,7.21,SCB-604,Good
2026-03-11,7.21,SCB-604,Good
2026-03-12,7.21,SCB-604,Good
2026-03-13,7.21,SCB-604,Good
2026-03-14,7.21,SCB-604,Good
2026-03-15,7.2,SCB-604,Good
2026-03-16,7.21,SCB-604,Good
2026-03-17,7.21,SCB-604,Good
2026-03-18,7.21,SCB-604,Good
2026-03-19,7.21,SCB-604,Good
2026-03-20,7.21,SCB-604,Good
2026-03-21,7.21,SCB-604,Good
2026-03-22,7.21,SCB-604,Good
2026-03-23,7.21,SCB-604,Good
2026-03-24,7.21,SCB-604,Good
2026-03-25,7.21,SCB-604,Interpolated
2026-03-26,7.21,SCB-604,Interpolated
2026-03-27,7.21,SCB-604,Interpolated
2026-03-28,7.21,SCB-604,Good
2026-03-29,7.21,SCB-604,Good
2026-03-30,7.21,SCB-604,Good
2026-03-31,7.21,SCB-604,Good
2026-04-01,7.21,SCB-604,Good
2026-04-02,7.21,SCB-604,Good
2026-04-03,7.21,SCB-604,Good
2026-04-04,7.21,SCB-604,Good
2026-04-05,7.21,SCB-604,Good
2026-04-06,7.21,SCB-604,Good
2026-04-07,7.21,SCB-604,Good
2026-04-08,7.21,SCB-604,Good
2026-04-09,7.21,SCB-604,Good
2026-04-10,7.21,SCB-604,Good
2026-04-11,7.21,SCB-604,Good
2026-04-12,7.21,SCB-604,Interpolated
2026-04-13,7.21,SCB-604,Good
2026-04-14,7.21,SCB-604,Good
2026-04-15,7.21,SCB-604,Good
2026-04-16,7.21,SCB-604,Good
2026-04-17,7.21,SCB-604,Good
2026-04-18,7.21,SCB-604,Good
2026-04-19,7.21,SCB-604,Good
2026-04-20,7.21,SCB-604,Good
2026-04-21,7.21,SCB-604,Good
2026-04-22,7.21,SCB-604,Good
2026-04-23,7.21,SCB-604,Good
2026-04-24,7.21,SCB-604,Good
2026-04-25,7.21,SCB-604,Good
2026-04-26,7.2,SCB-604,Good
2026-04-27,7.22,SCB-604,Good
2026-04-28,7.21,SCB-604,Good
2026-04-29,7.21,SCB-604,Good
2026-04-30,7.21,SCB-604,Good
2026-05-01,7.21,SCB-604,Good
2026-05-02,7.21,SCB-604,Good
2026-05-03,7.21,SCB-604,Good
2026-05-04,7.21,SCB-604,Good
2026-05-05,7.21,SCB-604,Good
2026-05-06,7.21,SCB-604,Good
2026-05-07,7.21,SCB-604,Good
2026-05-08,7.21,SCB-604,Good
2026-05-09,7.21,SCB-604,Good
2026-05-10,7.21,SCB-604,Good
2026-05-11,7.21,SCB-604,Good
2026-05-12,7.21,SCB-604,Good
2026-05-13,7.21,SCB-604,Good
2026-05-14,7.21,SCB-604,Good
2026-05-15,7.21,SCB-604,Good
2026-05-16,7.21,SCB-604,Good
2026-05-17,7.21,SCB-604,Good
2026-05-18,7.21,SCB-604,Good
2026-05-19,7.21,SCB-604,Good
2026-05-20,7.21,SCB-604,Good
2026-05-21,7.48,SCB-604,Good
2026-05-22,7.21,SCB-604,Good
2026-05-23,7.21,SCB-604,Good
2026-05-24,7.21,SCB-604,Good
2026-05-25,7.21,SCB-604,Good
2026-05-26,7.21,SCB-604,Good
2026-05-27,7.21,SCB-604,Good
2026-05-28,7.21,SCB-604,Good
2026-05-29,7.21,SCB-604,Good
2026-05-30,7.21,SCB-604,Good
2026-05-31,7.21,SCB-604,Good
2026-06-01,7.21,SCB-604,Good
2026-06-02,7.21,SCB-604,Good
2026-06-03,7.21,SCB-604,Good
2026-06-04,7.21,SCB-604,Good
2026-06-05,7.21,SCB-604,Good
2026-06-06,7.21,SCB-604,Good
2026-06-07,7.21,SCB-604,Good
2026-06-08,7.21,SCB-604,Good
2026-06-09,7.21,SCB-604,Good
2026-06-10,7.21,SCB-604,Good
2026-06-11,7.21,SCB-604,Good
2026-06-12,7.21,SCB-604,Good
2026-06-13,7.21,SCB-604,Good
2026-06-14,7.21,SCB-604,Good
2026-06-15,7.21,SCB-604,Good
2026-06-16,7.21,SCB-604,Good
2026-06-17,7.21,SCB-604,Good
2026-06-18,7.21,SCB-604,Good
2026-06-19,7.21,SCB-604,Good
2026-06-20,7.21,SCB-604,Good
2026-06-21,7.21,SCB-604,Good
2026-06-22,7.21,SCB-604,Good
2026-06-23,7.21,SCB-604,Good
2026-06-24,7.21,SCB-604,Good
2026-06-25,7.21,SCB-604,Good
2026-06-26,7.21,SCB-604,Good
2026-06-27,7.21,SCB-604,Good
2026-06-28,7.21,SCB-604,Good
2026-06-29,7.21,SCB-604,Good
2026-06-30,7.21,SCB-604,Good
2026-01-01,,SCB-605,Offline
2026-01-02,,SCB-605,Offline
2026-01-03,,SCB-605,Offline
2026-01-04,,SCB-605,Offline
2026-01-05,,SCB-605,Offline
2026-01-06,,SCB-605,Offline
2026-01-07,,SCB-605,Offline
2026-01-08,,SCB-605,Offline
2026-01-09,,SCB-605,Offline
2026-01-10,,SCB-605,Offline
2026-01-11,,SCB-605,Offline
2026-01-12,,SCB-605,Offline
2026-01-13,,SCB-605,Offline
2026-01-14,,SCB-605,Offline
2026-01-15,,SCB-605,Offline
2026-01-16,,SCB-605,Offline
2026-01-17,,SCB-605,Offline
2026-01-18,,SCB-605,Offline
2026-01-19,,SCB-605,Offline
2026-01-20,11.25,SCB-605,Good
2026-01-21,10.81,SCB-605,Good
2026-01-22,11.15,SCB-605,Good
2026-01-23,11.33,SCB-605,Good
2026-01-24,11.01,SCB-605,Good
2026-01-25,11.002,SCB-605,Interpolated
2026-01-26,10.994,SCB-605,Interpolated
2026-01-27,10.986,SCB-605,Interpolated
2026-01-28,,SCB-605,Offline
2026-01-29,10.97,SCB-605,Good
2026-01-30,11.07,SCB-605,Good
2026-01-31,11.01,SCB-605,Good
2026-02-01,11.1,SCB-605,Good
2026-02-02,10.99,SCB-605,Good
2026-02-03,11.17,SCB-605,Good
2026-02-04,10.94,SCB-605,Good
2026-02-05,11.14,SCB-605,Good
2026-02-06,11.1,SCB-605,Good
2026-02-07,11.37,SCB-605,Good
2026-02-08,11.1,SCB-605,Good
2026-02-09,10.99,SCB-605,Good
2026-02-10,10.86,SCB-605,Good
2026-02-11,11.15,SCB-605,Good
2026-02-12,11.0,SCB-605,Good
2026-02-13,11.13,SCB-605,Good
2026-02-14,10.99,SCB-605,Good
2026-02-15,11.01,SCB-605,Good
2026-02-16,11.19,SCB-605,Good
2026-02-17,11.26,SCB-605,Good
2026-02-18,11.18,SCB-605,Good
2026-02-19,11.21,SCB-605,Good
2026-02-20,10.96,SCB-605,Good
2026-02-21,11.28,SCB-605,Good
2026-02-22,11.18,SCB-605,Good
2026-02-23,11.13,SCB-605,Good
2026-02-24,11.07,SCB-605,Good
2026-02-25,10.91,SCB-605,Good
2026-02-26,11.16,SCB-605,Good
2026-02-27,11.21,SCB-605,Good
2026-02-28,10.96,SCB-605,Good
2026-03-01,11.25,SCB-605,Good
2026-03-02,11.04,SCB-605,Good
2026-03-03,11.14,SCB-605,Good
2026-03-04,11.35,SCB-605,Good
2026-03-05,11.14,SCB-605,Good
2026-03-06,11.22,SCB-605,Good
2026-03-07,11.45,SCB-605,Good
2026-03-08,11.37,SCB-605,Good
2026-03-09,11.39,SCB-605,Good
2026-03-10,11.11,SCB-605,Good
2026-03-11,11.45,SCB-605,Good
2026-03-12,11.23,SCB-605,Good
2026-03-13,11.52,SCB-605,Good
2026-03-14,11.27,SCB-605,Good
2026-03-15,11.54,SCB-605,Good
2026-03-16,11.26,SCB-605,Good
2026-03-17,11.17,SCB-605,Good
2026-03-18,11.38,SCB-605,Good
2026-03-19,11.0,SCB-605,Good
2026-03-20,11.29,SCB-605,Good
2026-03-21,11.35,SCB-605,Good
2026-03-22,11.49,SCB-605,Good
2026-03-23,11.34,SCB-605,Good
2026-03-24,11.23,SCB-605,Good
2026-03-25,11.265,SCB-605,Interpolated
2026-03-26,11.3,SCB-605,Interpolated
2026-03-27,11.334999999999999,SCB-605,Interpolated
2026-03-28,11.37,SCB-605,Good
2026-03-29,11.37,SCB-605,Good
2026-03-30,11.4,SCB-605,Good
2026-03-31,11.48,SCB-605,Good
2026-04-01,11.47,SCB-605,Good
2026-04-02,11.46,SCB-605,Good
2026-04-03,11.16,SCB-605,Good
2026-04-04,11.19,SCB-605,Good
2026-04-05,11.23,SCB-605,Good
2026-04-06,11.16,SCB-605,Good
2026-04-07,11.1,SCB-605,Good
2026-04-08,11.06,SCB-605,Good
2026-04-09,11.0,SCB-605,Good
2026-04-10,10.97,SCB-605,Good
2026-04-11,10.91,SCB-605,Good
2026-04-12,10.825,SCB-605,Interpolated
2026-04-13,10.74,SCB-605,Good
2026-04-14,10.51,SCB-605,Good
2026-04-15,10.42,SCB-605,Good
2026-04-16,10.38,SCB-605,Good
2026-04-17,10.36,SCB-605,Good
2026-04-18,10.35,SCB-605,Good
2026-04-19,10.36,SCB-605,Good
2026-04-20,10.35,SCB-605,Good
2026-04-21,10.35,SCB-605,Good
2026-04-22,10.33,SCB-605,Good
2026-04-23,10.31,SCB-605,Good
2026-04-24,10.27,SCB-605,Good
2026-04-25,10.23,SCB-605,Good
2026-04-26,10.22,SCB-605,Good
2026-04-27,10.27,SCB-605,Good
2026-04-28,10.2,SCB-605,Good
2026-04-29,10.18,SCB-605,Good
